id,Sentence,Label
26145,rt trulymonica seem teach onli three line rahul gandhi yeh vichardhara ladai karyakartaon bahut kaam kiya,neutral
28563,best cousin best frnd sb ziada smjhne walin mood changer motiv bohat acha likhti http co,positive
22713,lou aann anww u 're cute littl star,positive
31681,disney princez mudass pk btay mrd kbi roti nhi brave man,neutral
16086,peaceforchang abe hijd jane sale pahl angreji likhna sahi seekh le fir doosro haraana saal http co,negative
31303,imrowdymayur shyd tere iss baar toh mil jaayega shetti strong zone mumbai gujarat circuit ak http co,neutral
22296,sarbanandsonw bjp assam jindabad modi ji jindabad sanow ji jindabad hindustan jindabad jai aai axom http co,positive
28182,godi media rss bjp hisab keraedar exampl sanaullah year desh sewa aj woh gaddar rubikaliyaquat http co,negative
34296,aho bhagi hamar ap varanshi pm padhar modi ji love admir work also love second nation father,positive
41054,itna match harni dukh ni hua jitna logon batain sun kr rha team k bari mn pakistan team hum utn http co,neutral
41417,salman belt like swine suvar tarah maroonga mrin beekh mat maang roh mat,negative
529,rt sabs super modi sabs uper modi deshkagauravmodi modiaagaya namo modireturn http co,neutral
42512,ahmernajeeb awaam vote theak dati h jub wo vote la leti faisli galt krti unki niyaat khrab hoo jati,negative
2993,rt coffeenchirp mom call spongebob wo dhokla life never,neutral
30417,omarayubkhan cabl siystem lagha hamra transfamir bar jal gaya hum banwatey hein sir bil bi datey afso,neutral
14809,kailashonlin go back manirul islam sir manirul islam bjp maat lijiy vote pehl yeh bahut hindu mar http co,negative
29008,happi birthday princess aj ahenkan bless day stay win send way bear hug,positive
32895,fahad bhaiiiii give us bilal abba ca n't wait anymor bilalabbasonjeetopakistan bilalabba khan arydigitalasia,neutral
16386,go away yrr la li tb baat kr rha jb number diya aapn muje iska,neutral
28471,architsinglaand majorgauravarya amitshah rajnathsingh gandhi tarah tu dil jeetn laga reh pata nah http co,positive
8776,ptmunderattack lum whereisaliwazir ptmagendaexpos saktay tu sir e aam karo kal http co,neutral
18193,rt riro harianto terima kasih bapak presiden jokowi terima kasih bapak menteri desa ekosandjojo gaji tpp kab murung raya kalimantan,neutral
31017,mottidaaku iss phattu ik post lagai thee pictur ji mai sarfaraz shalwar kameez mai th http co,negative
19313,aftabiqbai great iqbal sahb khan sahb allah salamt raki lambi zindagi dah hamr dilo darkan ha,positive
3249,saleemkhansafi zaleel mulk prime minist galiya deta offic damkiya deta ghaddar q nhi,neutral
3833,rt draw cronic mani sacrif live enjoy bless freedom john greater love hath man th,positive
23887,rt sit guru dev ji jai kewel kewel sant rampal ji bhagwan bhgat hh nase hath nahi lagat p,positive
16507,blogdriv ajaydevgncg ajaydevgn rakulpreet bhut badhiya bhai u r true ur work,positive
14879,kailashwg rssurjewala incindia 's experi whether feku bjp feed lap dog media surviv without target attack,negative
21085,khawajamasif khoti k bach km kam area renov k lie tussi saray e chor,positive
18004,railwarta railway union hatana chor sb,negative
19188,sharmajitech wow look awesom india bahut late aa raha vese sharmajitechn sharmajitech,neutral
45043,dgpgujarat ahmedabadpolic wo din nhi ghar khich k v log mareng aurato shame mla,negative
19166,satta laalach le doobti janta murkh samjhog astitva bacha nahi paog poora opposit fake http co,negative
35607,na teri maa chud du ga beta janta nhi tu muji,negative
4618,nikhilrchauhan log planet ape wo bandar north human enemi samajht intellig,neutral
41358,moniccab matlab shrenu fan gadh apn dimag nahi say hu http co obufpqovwo,neutral
32224,taran adarsh pleas pleas pleas help sir ji pleas apk pair padta hoon haat jodta hoon pleas meri help http co kkfspvcoka,positive
36988,iqraazizz hae sadkayyyi bohat pyari end drame bhola theek gaya veri good veri good http co,neutral
16866,girish patel akhileshpsingh rssorg dogl sale sirf itiha chupa public bewakuf bana http co,negative
25345,gupta skanda chowkidar raha pradzworld unknowncorn aban ind himalaya http co,neutral
27139,sansad karm kare phal chinta n kare sath bikash visva vija http co,positive
11740,sekci mi bayi notyourbishh la li 'm witch,positive
13800,mr sk gamer maa chut hoti h chaman chutiy lagta h tu gand paida war h kyu teri maa c http co,negative
41599,hindu america canada naagrik bankar log deshbhakti dikhava rahe desh liy kurbani de http co,negative
19233,dildaar hum apni zameen pr ty log india sy aye ty logo lat mar ky india bejna c http co,negative
39409,betterpakistan sir allah hamsh achi sihat de sir hum k liya hamr liya dogha karre allah http co,positive
22161,ba jiska jata wohi janta http co,neutral
36991,good morn gurmeetramrahim papa ji plz bless sewa sumiran parmarth bal bakhshna ji dhan dhan sa http co,positive
36045,etnewsupd beef lynch hindu-musalman mandir pakistan bring huge vote whi care ec http co stuszadlba,negative
6963,sardesairajdeep sardesairajdeep tight slap face presstitut like india socha http co,negative
2882,offici sattar maryamnsharif allah logoon pakistan louti hui dolat hisaab le ameen,positive
20373,awgoraya yeh raha app kutta dehk k khu dousra kutta jald apn kuti k gulbukhari k hatho marn wala http co,negative
40249,vikasbha atheist krishna bid bid logo bewakoof bana diya aaj fact checker kaam de diya http co,positive
36110,brain vibhag govern pr chalay futur busi matter pe nhi es yogya nhi,neutral
21031,sootradhar log bhauji sirf holi mai yaad kart elect mai vote na de kaar harwa dete bad veri bad,negative
19139,khiladi yogesh http co yaha start hua,neutral
40143,lrt mom love partner whole famili gon na love never underestim influenc mom ha http co,positive
26155,amandaplay amanda hope u well write behalf cast crew ladi day pado studi http co,positive
14577,team select taik nahi captain takk nahi player saar relo katt hafez imad shadab geniun batsman http co,negative
19889,bharat tiranga desh shaan bharat samvidhan desh jaan bharat sanskirti desh aan http co,positive
43688,narendramodi congratul best luck sir second term bajrang bali aako shakti de,neutral
24545,great time today hailey jubera grad parti thank wonder parti sheila holey jubera ole,positive
18965,kapash minut hold karaan bad sorri avail nahi,neutral
43973,sureshchavhank sureshji jayeda jayeda pead lay wo bi neem taki mousam tandak rahe govt nhi http co klbkgpvgor,positive
40634,aartivyaspatel ohh wow mam mother daughter duo give gujarati film industri one success mov http co,positive
15104,mamataoffici fass gaya bjp hinduttwa agenda mai hisab tere dp mai wo pakistani deshdrohi waah,negative
23836,rt stayaway west indi k newzealand run bad pakistan team awam may barish k liy duaon appeal h,negative
32628,breadsoobin gabbiiii iillyy ur funni clown forev auks love one day hahah,positive
7711,sureshchavhank indiaaakash narendramodi subhashchandra iss tarah zee news elect hissa lek http co,positive
5153,jais ghar pais lale pade bach kheln nahi jate shoaib asar dimag pe play http co,neutral
14712,parent school jaya kro futur bn jyega school mirza ghalib aam bht pasand thi,neutral
37280,railwayseva chota sa nag tabl per rakha kha kya systm yha inhin itn beg http co,neutral
14503,mamta sun jai shree ram bola tuje tweet kiya meri chamdi ukhad lo okay jai shree ram http co,negative
3717,rt rrbkolkata dear sir sabko nay milna chahia brick test problem sabko huo lekin particular student,positive
14521,rt halalpepperoni make duaa someth n't get thi life get afterlif yeah would lov,positive
25406,theneuroticg yeh loog afghani sympath yeh pakistan aman dekna nahi chaht,neutral
15414,theorignalmalik ashraffem nhi padht unko mai nhi kh sakta baaki hmare ghar parivaar intermedi km padha nhi,neutral
26235,rv vijaysingh teri maa lun suboot teri maa pa nahi tere bap tu surgic strike suboot tu apni http co dkgehodkoa,negative
40391,rt sushmaswaraj ji jais minist koee nahi koee nahi payega ha endear love natur al,positive
13937,rt alvira lover guy hmse joke nahi krre ramzan k pak maheen mai http co xfpfaqculj,neutral
3753,mystiqu elf exactli kiya krin bs naam k musalman h dosron pr tanqe k ilawa r kaam ni,neutral
6499,rt dont like dont like dont like dont like crush allah j,neutral
39096,gahil lalit delhissaa nahi blki farji n g 's ese desh hindu dharm badnam kr dharmantaran http co,negative
24106,sridevibkapoor naya janam jaha hua vaha bhagvan aapko hamesha khush rakhen fir apni pa http co,positive
4578,rt ayegahi reepersolitari guna twitz tamilachitnadu panwar var dev sun iamsadmad davidfrawleyv bjp,positive
18306,ji hardic badhain subhkamnay ji maa ambica ji kangra fort old kangra hp yash kirti vaibhav subh ashirvad pradan karen ji,neutral
19304,abdulrazzi aq nangi siallllll aduuhhhhhhh autist blind mom realli strong beauti gift,positive
42663,bensforc hahaha 're welcom thank make day wa giggl hard desk mo http co,positive
22048,chutiy sachm kahas aata bc inko kaun pchta sb madarchod kch pta nai aajat khudki chu http co,negative
9712,tanashahi ravaiya kahan gaya yar unhon achcha kiya agar polic dought ha http co,neutral
38347,bcci dhawan continu flop raha odi chutiya kohli ussko bar bar mouka de raha,negative
15523,startrap damn n't know 's budday happi birthdayyyi boy,positive
42519,prakritisharma mamataoffici yahi toh poochh rha hu agar wb aadmi jai shree ram bole http co mxrqshojdq,neutral
26601,miftahismail baighairat admi nay last budget banaya na na sir na pair kuttay tarha bhonkna band http co,negative
348,ale shabazgil pakeeza languag istema tu nooni bhayoon poochhay youthi pe aewen e critic kart yeh sahb,neutral
21456,bluntjaat itna aacha khela nahi,positive
6241,prakashjavdekar drrpnishank ins ummid nhi ja sakti sarkar rozgaar dene mood http co,negative
31946,rt vipaninsan thegiftofeduc st dr gurmeetramrahim ji give us gift educ free tuition center run,positive
16761,pmoindia cmohri din essa nahi beeta jisdin electrc nahi gayi uhbvn bahut paresaan janta http co,negative
26937,sachinbans flipkartsupport samsung bhenchod chutiya banana band karo cust din tumara technicn n http co,negative
38536,rt valaafshar older get quiet becom life humbl deepli age realiz much nonsens,neutral
20857,agar bole thik nahi mujhs ume mat rakhna iska mtlb galat ni galat vo ba http co,positive
30647,pakistanireact aqal k paidal bol rha hu hindu muslim nhi jisn tweet k http co,neutral
11099,therealpcb sarfaraza hate countri aatank vadi countri kheln nahi dena chahia india bh http co,negative
10385,mirrorcrack sariy believ larki ghanta tareef nhi karta mai magar jaisa husn waqi kahi nhi yummi,neutral
8998,arunjaitley ur great leader sir pray god good health jaldi thik vapa aaiy jai http co,positive
3665,rt mohnmera sardanarohit congress naar fake thae janata ullu banana liy naar banay jaat thae congress never use,neutral
30943,bharat mata jai go standard answer bjp minist next year,negative
17071,firstpost copyeditor result baad chhutti,neutral
21509,anupampkh jiyada gyaan mat bato pleas ak gautamgambhir great go,positive
26831,rt srf day leave us insan brday mae famili aik member hae bheno tara lucki si like u life,positive
43780,rt srk wolverin srksfanbaba bollyhungama iamsrk wo bana ghum rahe,positive
31745,chouhanshivraj gssjodhpur naya bharat wah nahi jism saman adhikar liy mataon sar mundan karwana pare http co,neutral
16896,ashraffem kya madras baccha atankwad lagta anker nasal inko news highlight banaay,negative
19551,rememb ever bad happen mom keep yell like sabh phone wajha hua,neutral
18912,medicoegg safia pathar zaman wala name,neutral
27315,narendramodi modi jee deepak rajput dill parnam ta hu nivedan h ram mandil http co,positive
1920,kamaalrkhan dede pyaar de super hit wht ever want bark ajaydevgn movi cr club,positive
14266,rt allah meri beti khush rakh http co,positive
17826,unki galti thori unko inshallah boy play well aag angrezi aati nahi score board likha http co,negative
21818,good morn kyu n't forget breakfast hv nice day gaemgyu,positive
13927,zuhaib sheikh ni rozay inbox ni,neutral
30945,zainabsikand ave congressi gadho economi kam nahi hue h desh bahut tezi age bad rha h economi pich rah gayi h,positive
20283,bil chhupe bahar niklo wp tgnt modi blog likht rahig kuchh ukhad nhi paog http co szxflmwuot,negative
20593,rajnathsingh mani congratul sir kadi ninda onli kada danda strict action,positive
17784,guruoffici best guru know u rock live show alway love u kabhi hamar citi live http co,neutral
43394,ukhwss 's guji end marri one mama kaka chokro keep mind 's http co tnohdjqdh,neutral
14679,imsabbah ism kya trap sound pollut secular asli wala rehn diya jay,neutral
27201,nanoo twt rattay lagai samjah nahi pheel nahi kiya ghazloan rattay nahi lagai jatay us mehboob http co,positive
6253,everytim mamatafrustr act thi bengali song bhoot amaar poot petni amaar jhi ram lakkhan sath ach http co npldgafxka,positive
21893,mc bada account dusr ff de bhosdi walo sale congress virodhi hao kism bada karan h http co,negative
44164,jiya wa way much aisay kaisay chordiya usko polic bataya nahi supportin http co,neutral
14654,narendramodi ysjagan modi ji mujha apsa baat puchni h agar k bacha god leta h baad fir usa http co,neutral
30235,sethshruti bow head shame thi univers crisi alon syria india afghanistan face http co hqydwecpwv,negative
42436,officialdgispr aaj ramzaan py dil sy dua allah pak armi mazboot banai pak armi hifazat furmai pak http co,positive
14398,proud favorit power coupl peytonfinley zac fadu go peyt go zac gobuc http co jcegrwmrn,positive
1476,zarinabano bharat musalman hamesha secular govt k liy vote karta raha karta rahega haar jeet sikk k http co csoiggfeor,positive
21256,pokershash akashbanerje modi samarthak bhai chowkidaar chowkidaar pe chori aarop laga rahe http co,negative
30066,senti gulwish sorri say hum pakistan k alaiwa kesi nei manti inshallaha pakistan jeetay ga,neutral
19668,hahaha thi sooo cool bole toh ekdum hard siddhantchturvd meninblack mibintern http co,positive
41624,har farz banta zindagi apn hisaab kare apn liy har karta insaniyat liy http co,positive
18826,aojhaaap sanjayazadsln yahi bjp doglapan rajneeti giddh aaj ganhi lashon noch rahe mn http co,negative
25158,zartajgulwazir ta butt pakistan kya apki sister phd shame u ji waja hum imran vot http co,negative
1541,artbyaroub cricketworldcup behen photo shop kark fayda nahi,negative
35193,drsmfanclub doc whi pak armi make public one free anjam yai hona hey en badm http co,positive
2549,rt dykeslebiansrug muncher welcom let connect make love http co http co,neutral
20347,rt dai sport defend champ melissa look go extra mile westminst http co uijwwiasti http co,neutral
22163,jind jaan offici trailer rajvir jawanda sara sharmaa upasana singh jaswind bhalla best song hd song http co,positive
11487,rt dadgotgametv code dad war pike best n't grubhub sub http co,neutral
28870,agre becaus bhai k sath rishta bilkul aisa proud brother,positive
15366,kya logo jra dayabhav nahi kya help kart esa hona sharmnak shame ppl http co,negative
30206,avantika pandit ais nahi h sir sare girl nahi hoti sare boy nahi h dhokhebaj,neutral
38487,itnaa chutiyapa fela diya h logo bc toh rcb jcb lgtaa h jcbkikhudaai,positive
33671,zameerahmedjuml even desir koshish kark dekhl peopl even doe know http co,negative
28972,beingsalmankhan mashallah look hoti sasuri ji husband ji yaha pe aapki beti wife sasuri ji meri shaadi http co hcyugdusdl,positive
33525,yog ur everyth backbon life ili besti,positive
42603,drharshvardhan ji pranam sir ayush homoeopathi doctor jagah govt bsc gnm nurs commun health offi http co eyzorehuqc,neutral
13161,hussain nsharif maryamnsharif chor ky bachi dali lutairi daku sara paisi tho log bhag gai haramiyo,negative
35202,rt batoolzquot father 's favourit word ani us fail someth girtay hein shehsawaar maidaan-e-jang realli,positive
9087,askstar lol asian team abhi match nahi jeeta jayeda asian team nahi score http co jdspnplmbx,neutral
18234,rt offici good morn jumma mubarak first jumma mubarak ramadan stay bless rememb prayer http co,positive
32036,bharat thefilm beingsalmankhan aliabbaszafar atulreellif itsbhushankumar nikhilnamit bharat film h jai hind http co,positive
14840,rt bt see trivia love vcr mujh tums pyaar kitna hum nahi jaant magar jee nahi sakt tumhar,positive
561,ani mazhab naam elect jeetna bada kaarnama nahi messag asadowaisi narendramodi http co rrmxhuynuu,negative
24486,rt riseofburnol keep close watch congress say debat nahi aayeng also warn media debat bulana nahi month aisa,neutral
23958,narendramodi veri proud mother priceless moment pic thank heera baa give coun http co,positive
16708,shardaatri gita padhi hoti nobat ni aati kais log hindu gita ni padht au http co,negative
35101,rahulgandhi pagal rulayega kya fail per vo tere barabar knowledg nahi tu us http co,negative
30481,gilani meri ni pata ni kiski yeh shope phno ga,neutral
27643,rt zeetv faiz apni maa kareng semi-fin perform dedic stay tune srgmplilchamp sat-sun pm singer shaan,neutral
22720,sambitswaraj much power love sir jai hind,positive
26809,rt pratap chandra sarangi foot soldier win balasor odisha take oath mo proud moment everi,positive
7987,saturday class well http co,positive
28385,right sir hamari bhul kamal phool abki baar hum fir ji jaan say mehnat kareng congress http co,positive
33082,vordotcom seem like miss fan mail pandey g hum apka leader jeet support http co,positive
29287,virkadvo mushkil tu nhi polit religion pe ala bala pe baat karn waalo bu laachaar loog nazer kiun nhi aat,negative
32786,sudhirbhardwaj narendramodi andhbhakto nhi pta hoga india gdp china peechi fyi iss saal,neutral
9507,fawadchaudhri sir ji ap chha gay tusi great,positive
4840,rt ritika sjian behen tere tweet padh pr meri pet dard hone laga,negative
26234,sunni herc arrey wah new corpor look chashm number increas hair nice pic tiranga sena bhuvik savitritv,positive
19027,acharyapramodk duracharyon sabs pahl seedha karn jaroorat nahi news anchor desh durachari http co,negative
3963,dils golden hit mon-fri miss thi wonder bollywood music journey http co yzonxybzdf,neutral
24510,vivekagnihotri reallyswara kunal ik number kamina makkar tari kah len thapadd gunj suni tumn,negative
45086,rahulgandhi jharkhand bjp rajya tata motor convey driver nuintam majduri nahi milta kripya dilan kosi kare,neutral
39739,rajput ramesh khanumarfa purr india gandagi faila ji tarah isi puri duniya failai gh http co xduhztrkon,negative
12916,sonytv aniruddh dave super jhalak girl power rock,neutral
15722,ianooshay zartajgulwazir imrankhanpti offcours sakta zartaaj gul deni nhi kya defen http co mylgattvii,neutral
33438,sir outsourc servic band krne vibhago lgge lakho comput opretaro thekdaaro shoshan mukt http co fdchgupoti,neutral
35491,ajitanjum anti modi agenda saf dikhta jhooth failana band karo pm kaha k http co fjocvjxaum,neutral
24686,rt chocolat e coco pakistan team israar wo apn dabb sath jayen gain http co,neutral
22032,tasweeren banwan k lye kart han na mareezon pochta na kahi http co,neutral
15592,allah apka safar asaan kare umrah qabool kare ameen ajazkhanactor ajazkhankingdom http co,positive
24453,anuragspparti uncl g debat aana kyu chod gye,neutral
10656,pikapika day readi thi sooooooooooooooo laat,neutral
11127,saimasadeek maryamnsharif sister buri baat aysa nahi boltey chor taber pori bat http co,neutral
35253,http co jcb dekho http co,neutral
15138,republ bharat gst k naam pe garibo paisa loot ameero karza maaf k chain nahi mila inko logo k http co,negative
18725,well playd bng setback pr setback honi ja rhi bar banvsa,neutral
17189,umashankarsingh saal ndtv wale apni mc kart isliy jais public owl gandhi seriou nahi leti wais http co,negative
17234,itli pitli ha boss aapn sahi number lagaya vese natur jant kafi help,neutral
24697,rt shoulder disloc hogaya iss waja sey gap agaya mahino,neutral
13450,love day amitshah modiswearingin modicabinet live modi cabinet portfolio http co,positive
24,alihzaidipti sarfaraza nonesens kabhi baymani per bani team kamiyab nahi sakti log apnay liy http co,positive
41166,nehajoshi smritiirani anchoranandn veri beauti heartili congratul bjym friend http co,positive
25942,deependrsharma amraju rewa jitupatwari officeofknath pagla gye exam paa nhi systm dosh http co,negative
39857,rt itisrimathi someth drive alway drive thi tisha moment heart forev kumkumbhagya http c,neutral
37654,ipkknd fanclub ipkkndchalleng post favourit offscreen masti http co,positive
43580,dhruv rathe lol compet intellectu scamster member scamgress ecosystem anti-n thu sudrega nahi bhai,negative
19473,pashteenxalmai mazdaki bushragohar siab tahassiddiqui sorri isko nahi chorain gay guest isko dra http co,negative
18116,atheist krishna ladka investig journalist har cheez thok bajaa dekhta,positive
20943,wow thank sana love first cap make day chuna lagat,positive
11204,aashnaaaugh bajrangi good movi n't see yet,neutral
14619,good night mr khan peac night 's rest sweet dream may allah accept dua ibadat bless http co,positive
28294,mansoor ali haathi k daant khanay k dikhanay k yahi wo mohtarma thi har waqt chor chor shor http co,negative
7122,marothefatso oye preshan nahi maro ayat kursi parh k phoonk doe work nahi gum hogi,neutral
1618,mujh samjh ni ata k bjp vo congress aye hue logo parti kyu shamil krti h kya bjp ni http co,neutral
18652,manakgupta congress dhakka lagna swabhavik sarei media apn ungliyo pe nachata waha mar http co,neutral
36907,nitin gadkari sambitswaraj aapk janmadiva per humari hardik subhkamnay gadkari sir aapk achch swasthya http co,positive
23542,shaik hussam syedasimwaqar aimim nation zeenew asadowaisi news channel sabh bjp chmche,negative
29406,anoopparashari kavita aby chutiya choti chaddi gang krti muslamn nhi lgao uspr http co,neutral
42508,rt jai srikrishna bhagwan pyaar karog toh kiya gaay karma k fall paramatma arpit,positive
2799,bc log murder kark bahar ghoom govern waalon free avadheshdubey,negative
38943,pakistan phle ireland holland qualifi match kheln chahiy usk bad enter wc,neutral
34216,aapexpress arvindkejriw bu reason boss delhi k bahar support krne good job sir,positive
28221,ani mamataoffici doctor homko chain jeen nahi dega ore baba ami korb sob borbod hogaya,negative
32466,aww us day xo bridgetgoldfrit http co hnzlkvkygh,positive
43227,rt coolfunnytshirt kohli mazaak kya modi ji shah ji bolega pe aa bjp sarkar bana dega haal,negative
27107,bhai bramhan kshatriya karm bant janm nahi baaki abhi janm aadhar le ghum rahe http co,neutral
18409,rt allah grant us good thi dunya hereaft forgiv us sin amin,positive
16215,worldvictorioussaint duniya mashhoor bhavishaywaktaao bhavishaywani taaranhar parm saint rampal ji http co,positive
7787,siasatpk lora kurnay ja ri hay kalay coat badmashi nahi chalni iftikhar chootari wala drama apnay anda http co,negative
4201,media becom blind media sunan jaroorat nahi radio pe bbc news suniy apn mind fresh rakhiy,neutral
28185,snowi yoong blush uhm hehe,neutral
45068,waseem badami tere dil meri dil rishta purana hy http co,neutral
32944,pure n divin look purest meri nazar lg jayegi put http co,positive
35327,dibang jitni baat aapn likhi chunav jikr parti majbooti nhi kiya hama http co,neutral
43734,mr jag ijogbon dog pick side way silent insha allah prevail,positive
33978,amitshah hmoindia narendramodi sir hope stop dharm parivartan missionari http co,positive
16096,hernamei bea isk zimmedar wo harami maulana algaowadi neta h apn bacchon foreign p http co sfhsfcnrbn,negative
39902,gon na leav thi one pretti sure someon deserv http co,neutral
775,mamataoffici jai shree ram jay hanuman jai shree krishna jai shree ram kitn mooh bandh karegi haramza http co,neutral
13964,rt itsmeyeah igippygrew sargun mehta bhut jyda achi comedi pyar emot fight long-lastinglov,neutral
14285,rjvjb gehlot arif rubikaliyaquat abpnewstv sambitswaraj tehseenp shehzad ind aratij mtlb tu suvar bacha h,negative
23919,saisantoshlov beingbhanu ha usk liy theek h,neutral
5969,beingsalmankhan mashaallha beauti coupl world bhai donoko nazar lagjayegi,neutral
37899,kathrin bridg wo definit sbne marna per pehl afsurda nhi,neutral
14314,shabazgil wo sub kutti agay bhonkni jin walda kabhi unki baap unko nahi bataya apn agey apn sh http co,negative
1334,tarekfatah dehradun uttarakhand tk aisi soch leke aagay saudi arebia,neutral
16405,aseefabz en masom logob marwana log kider thi bodu awam ji abi dimag use nai kiya http co,negative
15027,pm modi ji lalru mandi pin code majra post lalu jila motihari madrasi rehn wala hamar gaon panchayati g http co,neutral
12021,smritiirani pura desh apki jeet liy apko bohot badhai deta hoon nd ummid karta hoon agl http co urxcbrdynu,positive
28383,tanujraut bc sabn unsubscrib diya,neutral
29012,prosenjitbumba tumi amr valobasa dada onek valobasi tomay impress love u http co,positive
2060,chitraaum rassi jal gayi bal nahi gayi evm jor nahi chala patrakar kapd utaro karna http co,negative
16827,dc policedog heh heh great assault cours well dino,positive
27305,geonew urdu asal khatra system hay opposit pr depend krta hay k wo system chaln dena chahti hay nahi,positive
44616,timesofindia ramzad sarkar yaa haraamzad sarkar ladi wa wrong afso haramzado sarkar nahi bani,negative
3195,ae ri sakhi piya ghar aay ustad rashid khan sing hazrat amir kh http co via youtub,positive
13920,suhail khanzada imtiazalamsafma tuj jesay bharwo mai tattay nhi pakistan aa sako lakin apn suwar qua http co,negative
22132,bhai tumko kehana wo kaho jaati wo pehal insaan apn karmo http co,neutral
33176,lambaalka mohtarma bolti bjp wale bhakt log logo ijjat nahi kart yanha apki apni parti http co,negative
18044,love better sabi nung kanta sa playlist ng kapatid hmm,neutral
8092,sidraakanw ku k qanoon ijazat nhi data k galti sudhar jau kia amm awam b ga http co,negative
14354,love comedi kapil paji u nd ginni mam like shin star khuda dono jodi humesa banay rakh,positive
939,utkarsh kalia kave thaa want hindi uneduc peopl nice convers bro http co,neutral
20057,hamein tums pyar kitna love infin shreyaghosh http co,positive
21372,khuda chune hue log dusr dard chunt hin har ba bat nhi http co,neutral
40274,bahut bahut badhai sirji naveenpatnaik cm odisha http co,positive
45206,log pray rahe mushkil apni sir nahi chodega jaisa chipaka chipk rahega,positive
25858,rt fatma karum sina chama chochot tznian first make life much easier maana blind parti polit imagin,neutral
44431,sardesairajdeep notbandi feku bhakt media sahi report nhi kisurg strike kya fayda huva kyu su http co,negative
27255,alhumduillah heartili congratul sadar-e-majli aali janaab barrist asadowaisi sahab win hydera http co,positive
15371,bspsupporterl akash bhaiyaa satish mishra hata k chandersekh sath le loo bhramin kabhi vote nhi krta http co,neutral
26812,zaman gham alawa dekha nahi aajkal umme duniya naya rishta jodn taak kaafir pre http co,positive
4927,rt nehr ani kahin bjp ise ticket na de de nihalchand jais,neutral
43682,milao free mb pao enjoy jazz itx churail biya churail nosheen ahmad http co,neutral
33426,rt dear thank dear allah 's unend noor khair http co,positive
26038,kalkirai ani tumh nazar beemari hum kutt nahi insan hamari militari aadmiyon http co nllbndxgow,neutral
10598,postal vote bjp govern employe bjp bhut ummid h http co,positive
42704,directorvamshi sir erojea movi chusanu maharshi film gurunchi chepadaniki matalu ravatledu fantast movi raith http co,positive
39918,'s pari thi pictur wa london hour befor thi germani befor doe jet lag http co tfzkdcvlgg,neutral
35640,imsandi ind rssurjewala fark bohot yahi murkh bna rhi jaisi jahilo bjp sarkaar moharo http co,neutral
28273,imranriazkhan cricket chanc hti hay hmari team hmesha surpris krti hay hmi let hope best,negative
30636,rt sallukhanb salmankhan archanapuransingh kapil sharma comedi show show telecast thi weekend thekapilsharmashow k,neutral
27976,rt bhai dragon islam like black hole desho nigal chuka bharat nigaln taiyari isko keva,negative
11959,narendramodi sir saval javab de nahi congress valo tarah chor hong chowkidar nahi aa http co,neutral
32015,iss feku abhi log suspend nhi krwa pay dhikkar logon yaha activ rahn pe http co ibgbjocsi,negative
44517,riarev abhisar sharma chamcha congress apn pappu padao desh baar mai bjp http co,neutral
1753,rt zaibbi khan phla wou film thi ahesta shesta india drama bn gye jou kbhi khtam nahi hua,neutral
44939,kohati naeemyousafzai gatar ha bc sala,negative
17025,smritiirani congratul one best minist govern wish u good luck keep move sa http co,positive
35930,technicalguruji bologuruji bhai tumhar video dekhkar maza jata love much guruji kolkata mee http co,positive
33810,sanjayazadsln modi amit shah chunav aayog bahut sakhti apn fever rakha iska ilaaj http co,neutral
3614,pakistan wale itn garib apn captain wala tie nahi de sakt http co,negative
39713,maryamnsharif hr cheez credit laiti aaap b lie na kharab ac lagvani credit,negative
18722,nidhigupta ind itn suriti k sath bol ri bjp wale chutiya h kya abhi tk bahar ghumn de rhe h,negative
13639,narendramodi congratul dear prime minist bhagvan pray karta hu hamar desh app jarur age le j http co,positive
16084,aajtak abpnewstv ndtv amethi gram pradhan bjp worker hatya may congressi bhumika jaanch con http co,neutral
21311,narendramodi naqvimukhtar shahnawazbjp shahid siddiqui incindia sudhirbhardwaj http co,neutral
837,sale owner split level home great neighborhood applianc deck acr properti low ta http co,positive
32463,rt iiesarebullet dil tere dil zarurat bepannah http co,positive
36841,rt mustaphergarki fahadullah asmaaauw infect malaria thing peopl lo,neutral
4693,rt abnorm bachii teacher bid hoke kya banog student actor teacher wo kyun student becaus mujh politician banna,positive
15787,nailainayat hutiyo un resolut step batao yaaaar bc madarsachap gawaro pata nahi k http co,negative
3013,shahid shono exactli jeeto yhh haro hmma sa pyar h pakistani team bss india k mada mukabil aoo,positive
27476,taraf aapki mom unki janam diwa dher sari subhkamnay http co,neutral
42402,sardanarohit sardana ji aapn cong ghreneka kaunsa mauka choda sir jabbi vipaksh waqthaar aata http co,neutral
12657,sambitswaraj sorri hear thi baat nahi sir desh mai modi sarkar agaya,positive
17062,bhen k lode kutt beej pehl apn baap k review pad film dekh sala gandu,negative
45135,renmishra mamataoffici dhamki nahi deti log girftar karway kahti bangal hindu http co,negative
12570,abhaytsharma tankarvind aapk irad theek nahi lag rahe mujh,neutral
29348,tiwarymanoj roy manjo bhaya ar look soo cute,positive
30264,rt happi birthday nakko sunshin happi nagyung day fromi http co,positive
41384,rt dharm adhikari memehir modi ji thi behaviour,neutral
12865,ranaayyub bhai kya grade uraat isk maa baap iss pareshan hong khati india gaati pakistan,negative
