id,Sentence,Label
24623,bakhtawarbz shame famili ji bhutto k naam pe polit rahi jooti k barabar nhe log,negative
6327,rt wellwish dhan dhan satguru tera aasra good morn jind jaan gurmeetramrahim bless us studi papa,neutral
10341,dedepyaard soo funni comedi strong emot movi ca n't wait de de pyaar de supbbb perform http co,positive
41666,brexitparti uk piddli littl room good job member press bring equip fill,positive
24028,nira hone jarvat nahi scindhiya ji hame janta sochn wakt diya salo bad inper dugni sakti http co,neutral
41470,sir itna gyaan kaha lagat realli good sir,positive
28843,narendramodi sir apko dil ekbar namast apka big fan hu hum bajrangi dal samil hone k lie utsuk hu http co,positive
26575,hdstrakhi mrehanhashmi umairislammemon apka ilaqa na http co,neutral
13221,bengoldsmith brexitparti uk shame smart alec brexit tell public clearli mean brexit b http co wctzhatvtp,neutral
17417,rt nahush mohol one year beauti film parmanu ha give us dearest thejohnabraham guy aaj parmanu movi ak saal hua,positive
27149,rt congratul shree piyushgoy sir pleas look thi matter well 'll veri grate,positive
14214,rt itsatifff logo sy ji ny bi saad account suspend krwaya hy sy saad frk ni prna ghanta frk ni prna ku ky logo,negative
12666,siddhuquitpolit sardar thok tali chor polit bhut burai rha tu karma fuck hard,negative
39628,rt love mom dad apn maa papa bahut pyar karta hoon http co,positive
20659,take proud bharatiya shapath never employ children ani kind work servic best co http co,positive
14300,congratul jeet appki mubarak http co,positive
27285,bloodi fuck get fuck lose bitch india tere baap jaagir kya chutiy,negative
44085,squirrel soul bhai onc wish veri veri happi birthday tumhar liy pc bacha k rakha baak http co,positive
323,lelo na love sm go gal,positive
2187,kapilmishra ind kitna murkh banavog janta varso public dharm karam naam pr murkh banat rahe mish http co,negative
14535,rt ruddhraksh side wala rahul kais jungl kutt trha dekh rha h soch rha kaisa namuna paida kiya soniya http,negative
32192,rt aun mss allah swt forgiv peopl laylatul-qadr may one ameen rabbil alameen,positive
12789,ssrajput humor carefreemunda thank bhai cfm jinda,positive
31560,satansaint bhai kab bola congr musolman parti toh juth typic sambut patra type http co,positive
27525,aajtak arvindkejriw pankajjainclick aaj saal pehl aadmi free pani dega bolk chunav jeet gaya http co,neutral
6901,zartajgulwazir galat defend mat kro galat h wo galat h agr govt b logon haq mari gi hum isi support http co,neutral
27280,shabazgil jhut bad zubani bat agr pti wale kre smj nahi ati q k ap log hen gand le kr ay pak,negative
10642,fiyazchohanpti kutti maa k kutt pill,negative
27150,arshad geo yeh na bhoolo pakistan tukr kerna walay bhutto aulad log pakistan pm ba http co,negative
4773,fairytalemindi arpiaaaa looool thi repli best,neutral
35285,rt soopagaz doubt veri much day birthday wake say wooo-hooo birthday,neutral
38,mangeshkarlata desh bhakti baat wahi samajh sakt deshbhakt wo log sirf bharat tere tukd hong http co rmdzsiwsgt,negative
14979,rt aliabbaszafar har jagah madam sir http co,neutral
33,imabdulhay tarekfatah tu tere baap tarekfatah liy bola wo kya bhadw logo usi languag http co owdomufldc,negative
25956,good morn rockstar papa gurmeetramrahim ji plz bless sewa sumiran parmarth ba http co,positive
9694,namastey vav kpoper welcom gladli share love vav idol vampz fandom http co,positive
19406,narendramodi citizen india proud sir mani mani congratul swear ceremoni si http co,positive
42133,maryamnsharif randi bachi ganji najaiz aulad bacha nikal day pher b sharm nhi kanjri,negative
21929,say dure elect time apolog peopl india congrat modiji thi huge victori want http co cttbebxpnv,positive
23581,hmoindia rahe aapk neta gharo kahe grah mantri inko laat mar jail daliy aor r http co,negative
14276,ansaraabbasi fawadchaudhri lanat kuti bachi pe waqy dabu dimag mai goli marni chay,negative
38603,rt vivekoberoi narendramodi modi gift us leader hindumuslmansikh leader human ind,positive
13747,upa k dal dhiyan de agar evm sandeh har savikar karen awor na jeet evm k virudh bharat http co,neutral
17044,scholar portal sir muje armi join karn pasai coach pasi nhi pleas help,neutral
22901,rt mooolawn uhh r peopl attract rude ass peopl like amaz ur bf unnecessarili rude girl,positive
1306,bilkul nahi pr appreci krne pr bol sakt na,neutral
27729,rt yeh ameer kaun paida hogaya naak tudwan mai ameer papaji kahi ameerzada bolk marn nahi wale pi,neutral
3374,rssurjewala nahi sudrega surjewala congress even get opposit major also,neutral
14889,rt curseyoukhan sayeth jerri falwel jr unto non-believ let hath go real estat ventur favori,neutral
24296,rksmiddlefing nashedi fan iss motey aukaat nhi cheez salman koh puchn salman gaand da http co,negative
32910,maryamnsharif tu chor tera baaap chor patwari haram makkah al mukramah khayaal toh karna chahi http co,negative
14586,raja ahsan therealpcb shame whole pakistan cricket team ins nahi hoga yeh world cup k first round bahar h http co,negative
19771,narendramodi jeet bahut bahut subhkamnay jeet desh jeeta jeet desh niwashi ja http co,positive
32597,farig dimag mashwara b farig wale de rahe apni ankho noor barsao,positive
43612,srbachchan sir rememb pistol pehli baar uthaya magar yeh jaanata hoon trigger dabaan gol http co,negative
4208,modi modi kaht kaht hindustan pura gaya kathmulllo jute pade pakistan adhura rah gaya aaaj maa http co,neutral
13395,guruji sena karegi beda paar gaurishankarnamo namoagain film india fridaymotiv http co,negative
11942,thelallantop dear saurabh ji request pleas make video emerg like video veri much special http co zvhfbyvlzi,neutral
17167,narendramodi shri narendra modi ji namaskar pl think save texpay money build new india http co,neutral
42600,therealpcb yeh sarfraz samjhao throw pe wicket pe aya karay bara aya nawab bacha sarfaraza insan ban wickey keep,negative
796,sun ghi teri g faadunga suwar tu suwar kyi musalmaan teri mei ghuse http co,negative
10914,rt good morn almighti gurmeetramrahim papa ji plz bless sewa sumiran parmarth bal bakh,neutral
17148,riarev incindia rahulgandhi acchi kahawat haathi chale bazaar kutt bhoke hazaar thi http co,neutral
28181,marriyum pora failsa parh patwari ik case lara nahi dna sampl nahi hua http co,negative
10110,akhileshpsingh narendramodi gdp jayega vote modi deng tere jese nahi konsa tir http co,positive
5806,kingsrk iamfiroz bc itn din soch raha hu gaali naa du behan l due maiya ch dane aajat r nd http co,negative
23279,dhruv rathe bsdk teri mammi mamta bano sirf boln jail bhijwa rahi uspar video kyo nahi ba http co,negative
30466,rt jasoncain much better live tri b els win lose u never regret integr wh,positive
26072,sunitarawat niharikainc khtre nhi khatr dar muslim bjp nhi bana pai bjp darti thi modi muslim nh http co,negative
31105,kosmoskafand letterboxd jest super appka te mo na robi listi maj liczn plakati uk ad stroni jest przyja niejszi ni na film bie,positive
4745,modi ji galat sushma ji mantri pad nahi diya videsh mantri je tor pr sushma ji sabs best option http co,positive
2944,han bilkul karon support shabash bass woh attitud wais mubarak shart haar rahay hon,negative
17478,gillanihous mc tere abba kitn meriit pe lagy metric pass kahan kahan post sharam haya nahi ati,negative
12278,waah mc cute http co sqbipoxdwx,positive
22107,zaidzamanhamid sir g logo kuchl dooooo plzzzzzz pakistan zindabad pakistan armi zindabad pakistan love,negative
19567,amitshah hamar priya amit bhaikripa kark ais dabang bane rahna hope alway access chanakya pranam,positive
42762,agar rahul gandhi ji bina kucch kaam kiy amethi jeet jaayein elect nahi hone chahiy rahul http tco,negative
26198,mandadisruthi love thi hashtag chemistryshout recent sikha kisis,positive
24135,rt hello twitter friend mai priti prasad twitter dino chor jarahi hu project pura karna h bahut jaruri h j,neutral
27539,rt commoninsaan hathwalathakur princ khanji malala bad bro atleast gaddar toh nahin na jais humhar desh,positive
32185,rt hoscass mutuai q tal n sermo mutuai instagram tbm deixem de vc aqui juro q sigo todo nao deixem flop bt twt,neutral
30981,narendramodi great agri push promis deliv ha jai jawan jai kisan everyth,neutral
27126,rt beingsalmankhan imkamaalkhan handsom love sallu jaan http co,neutral
17762,rt sarabo thi funni uncl say doubl yeah laugh guy despair http co kpariublha,negative
18411,rt simmiikaurx aishwarya rai get ani beauti bulleya ae dil mushkil http co rlyvfkffvz,positive
18082,rt anjanaomkashyap kya hoga dallalon boycot hindi news channel month want debat,neutral
27420,zabbasoffici shame bat shame bodi languag mulk name khrab kr rahi inki account kn kri ga,negative
30894,rt toinoida polic station noida extens bahut zaroorat chori loot vardaat bahut badh gayi,neutral
30219,shannayakk smollgroot tu itna na socha wese kal tu wo ik wife k ex-husband makkah bhej diya,neutral
40349,suparbhat khubsurat din kafi intjaar baad isi umid hm majbut govern chune hae hmara http co,positive
10157,aik orat itni galeez bakwa yeh pakistan beti soch nhi sakti zaror sider http co,negative
39313,hadi nhi skti kyu hadi hoti hospit dil hoskta ba dard lekin dikhta nhi,neutral
7776,mirwaizkashmir q madarchod ramadan mai goli nahi maarsakt lekin terroist bachan k liy pathhar fek sakt h http co,negative
18749,zeenewshindi ji aapko jarurat well experienc polit guid ji shyam ji kotoi nahi pitthuon http co,neutral
40065,ashraffem hindu muslim naam siyasat kark desh duba diya sare mudd chhupa diy firbhi log ha http co,positive
26073,sir daadi saph gaye still see maddi young handsom love perfect sangam north http co,positive
29821,galt h god sb dekhta h,neutral
26670,rahulkanw rahul kawal bjp haran bahut tri kiya bahut ulta seedha bol raha http co,positive
28965,mamataoffici mamta didi jai shree ram jai shree ram jai shree ram bhoot pisach nikat nh aav ram name jav na http co,neutral
3000,tiran tel loge mna sarkar abhi desh nahi pura banta sambhal rahaba tv hous walon salari http co,negative
27923,chouhanshivraj nsitharaman mamaji apn educ youth kahi nahi chhoda age hone http co,negative
27714,sardanarohit arey yaar kaisa journalist yeh abhiviyakti azadi matlab tumh azadi bjp propogan http co,neutral
26561,sardanarohit pm narendramodi ji rahulgandhi ji tv debat lalkart bolt media samna nahi sa http co,neutral
10624,modiledubega bid offic apn constabl khade hokar encourag karna bid dil darshata sir ur realli great,positive
119,lanat view also upon u time may u feel better hypocr http co,negative
1370,acharyapramodk jitni media bjp liy prachar utna bjp bjp liy nahi surgic strike http co,positive
14367,pmoindia congratul pm sir ji apko loksabha elect parchand jeet hardik subhkamnay aapk natartav http co,positive
17335,nakle hindu gadde haasil karn liy itn jyaadaa utaawal kahe cm thappar kahe jay http co,negative
17816,rt acharyasandra ahemsharrma wan na dedic thi song thi one favorit one plz listen onc,neutral
24151,ehsaaanulhaq maryamnsharif chi agla insan kesa q na aysi pak jgha py ja galiyn nahi deti khuda abad http co hrlgrnmegc,neutral
8586,tej pratap ji abhi aapko parti chalani abhi parti suru hui jai hind jai bhardt,positive
25656,rt cheriedamour nadeemiba 're lie one pvt sarkari kharcha,neutral
35036,bcci dineshkarthik rajalarora happi b day dk pl perform dhayan,neutral
27371,ndtv one jobless onli congresi rahul gandhi job less job bhukha nahi sota http co,neutral
27961,maryamnsharif karai key tatwon paisey dey ker vedio bananey sey tumara hisab barab nahi jaiga http co gmhcoxtklg,neutral
25968,rt thelivbit khaypark lm ocmbocessl cecsd parker veri best heartbeep today thand text daddi,positive
30929,india waalo taiyaar jao parti liy kiuki india world cup jeet rahi sutron hawaal khabar aai h http co,positive
29569,j anyssa happi birthday boo crazi think meet like year old today turn happi birthday http co,positive
5717,veri good think jai siya ram jii,neutral
13625,amaal srishti amaalmallik kya humbl fan maa baap gaki de raha us dinor song flop gaya http co,negative
23912,ayushmannk anubhavsinha sayanigupta mdzeeshanayyub zeestudio zeemusiccompani realli hope fark aay,neutral
37022,listengaamuk dograjournalist jandktour jammuvirasat diaryjammu subh kabj gyi na tuje gussa hoe bina n http co ugfmlpjlhd,neutral
22449,urbansindhi mjko ni chaiy mai apn ghr k electron applianc tod k nikaal lungi,negative
1177,thi video make day picchar akdam kiliiar http co,neutral
21722,narendramodi jai hind bharat mata jai congratul sheer narendra damodar da modi ji im veri happi year http co xaibtmdle,positive
5174,im devang shefvaidya rahulgandhi abe ghenchu tere jais nameless faction 'd dhoondhn jaroorat nahi mu http co,negative
9748,horuspk shabazgil look face face corrupt policeman embarrass http co usfbknbjbt,negative
22669,nadeemnbt ji wo din kaha na aaps bjp anya pichda jaati dalit yadav chor bohot backup http co,negative
39453,uno khulay lafzon mey biolog faizay btay ee shazi like hormon replac therapi,neutral
22681,rt whi give thi traitor much import kuttay mout maro qissa khatam punishmohsinnow,negative
26499,humyst 're veri smjhdaar xd haha sure thank alot,positive
33192,uss manthan zaroorat nahi akhlesh jais bevkoof usski bsp sanjeev ani de di nahi http co,negative
44977,ani terrorist bjpee parti tribut diya gandhi tu muh bandh rakh,neutral
27802,fella 're plan dming eid mubarak everi girl know user thi websit doe n't put al http co,neutral
21069,bha brahman nahi shudra nahi kshatriya nahi vaishi nahi sirf sirf hindu http co,positive
15593,akhir risht itn nazuk kyu akhir hum rishto k zariy pura krne koshish kyu kart http co qbdmzxnoni,neutral
19509,rt surbhijyotia best wonder love actress surbhijtweet queen nail perform hat,positive
16561,sabs khatarnak aapk sapno mar jaana pash thank mirchisayema thi amaz piec know http co efqojlojm,positive
11854,maryamnsharif nawaz chor zardari chor faryal chor khaqan abbasi chor maryam safdar chor shahbaz chor niazi c http co,negative
28141,maa pakod diet bro onli fresh veggi fruit along chapati,neutral
40600,upar mention peopl agar tv gayab jaen media walon reach bahar chale jaaen percent yogdaan det http co tthmjpvmbt,neutral
38327,narendramodi bhut sharm baat h log ais troll krte h jais logo fansi honi chahiy http co,negative
32409,ddnewshindi nitin gadkari bahut modi ji k mantri bann per use tarah vika hoga,positive
40022,khan sher aye jenai nikal ja beta nai taryi nikki baji lolomycin teekha laga dune ga aour free mea mamu ban jyo ge,neutral
36536,rt sherryontopp u decid leav polit pappu loos amethi mard mard juban polit ch,negative
19214,rt gurmeetramrahim miss u meet papa ji love u meet papa dhan dhan satguru tera aasra gud morn satgur maula bless,neutral
44249,qutubowaisi congress ideolog b lekin bjp achi rahegi congress aisi parti h bjp pur http co,negative
10057,rt nishatqaseem feel everi pass day kashaf murtaza 's philosophi life get relat zindagi har dariya khu,neutral
38206,best indrani khub bhalo hobe,positive
21623,salmankhanc saal bhai rahega bharat dabangg pleas follow karo mujh bhai,neutral
3269,gabbbarsingh inka man nhi organis karn open ceremoni chutiyapa thi,neutral
22516,mashaallah bhttt pyari awaz waseembadami mai apk liy sajdun mai dua karti hun allah pak sehat zindagi de http co,positive
13978,rt asyounotlov thi great break news modiji kal apni mataji charan sparsh kark ashirvaad lene liy gujarat jayeng dear,positive
23198,muslim guy enter barber 's shop barber kya katwana guy daadi toh nhi kaat sakta khatna chuka baal kaat de,neutral
44627,ani chanc k worldcup may bangladesh southafrica haraya savban,neutral
45060,sweet shanki thoda araam mila chat us ask fo http co,positive
13839,mamataunofficia oy chit fund chor jai sriram ramram kia mox hogi nahi sayd tu alla akbar karegi modi gal http co,negative
15298,nasim aqib zaidansarilxr gulfamoffici officeofsalman bahut badhiya,positive
21560,jitupatwari usha maha purush ji surnam usk bacho nahi apnya karrotot http co xxqxxricvi,negative
24857,modi ji centuri nahi tripl centuri maar di pappu team jism diya http co,negative
7647,yeeeeee want see thank,positive
3619,kyuu k tm log ghareeb awaam tax paisa chori krta thay kr rhay awaam tm logo money lau http co,neutral
16690,ptshrikant jagtauli myogiadityanath piyushgoy mantri ji chunav bad lite bura hal gaya district p http co,neutral
28123,yadavdimpl priyankagandhi tu randi chup sali ghar aurat ghar reh warna tera pati lauda kat http co,negative
17452,aiccmedia rssurjewala media mai aapn leader nhi bhej rahe toh media kyu ja rhi inki pc mai izzat nhi logo,negative
16949,allah kher kray match jeet jao bhallay world cup na jeetna therealpcb sarfaraza wahabviki http co,positive
18227,rt sir bahut bahut badhai regard rajesh parmar parsad n n dun uk http co,neutral
25688,bbchindi bs itna kehna jb muslim alag desh mila unhon itna bada hissa le liya http co,neutral
10737,rt himansh hoti kha ati h itni pavitr ldkiya jine bc nahi pta mr villen oolikhnewali http co,negative
33284,anupam kher anupam kher tu insaan bachcha nahi tu akhiyan baccha insaniyat nahi janta drama k http co,negative
15086,jais logo kahn nahi jais log ba kutto tarah bhoukat raho ba http co,negative
41552,rt sahajmarg srcm peac transmit heart heart word love beget love babuji,neutral
28543,saj pakpass drug leta bc dope test karao sal k lye bahir hoga,negative
22225,shaa allah ba dua ap pass amaanat allah ji kahein meri duain jaldi qabool karein http co jsftsepvnm,positive
40961,rt bollyhungama lucki mehsoo karta hu itn bid project bharat hissa hu liy garv honour baat,neutral
14,min lych manakgupta officeofknath kahna nae chahta qki yaha btay http tco,neutral
24696,beauti song shital goswami sing rab kare tujhko pyaar jaay alka yagnik udit http co rtqvcqaxdp,positive
4646,atheist krishna kutto dawat nahi bulaya jata yaar,negative
31869,dynamicsrk srkpephd modi ji wala cloud toh nahi fir toh mamla gadbad,negative
8000,sharmaavl theplacardguy kunal kamra like kya mandir ghanta hu har aak baja jata,neutral
26148,rt lagudka whenev anyth goe even tiniest bite wrong http co,neutral
6823,live amaalmallik bss wait kr rahi unh agar dikhega tweet chale http co,neutral
41559,sherryontopp sidhu ji suna sardar baat k pakk kya hua saradar nahi baat pakk nahi http co,negative
17997,happi birthday beauti ipravallika akka myfavp http co,positive
25434,neeeessssuuuu aalim baba zarurat nahe apko app sach dil allaha dua karo inshaallaha appki dua http co,positive
18755,opindia com inko pucho bc pese kya isk dahej aayeng gov free ride lagayegi,negative
17356,post kark nahi padh paya tu clearli write cast birth alon http co,negative
2548,desh patra ais bhosdiw le raja kam nahi samajht pehl public elect http co khtlchtkyh,neutral
7741,starsportsindia miss mauka mauka campaign get back indvspak maukamauka,positive
6755,languag ha word sweet bhai jaan urdu,positive
28129,mariam jamali nice one logo filhal kk jaga pakistan lagwa pic good,positive
13793,faraz riz wan na lawyer fuck pussi,negative
42188,rt keshav p morya ji upp bharti jald jald puri kra candid bahut naraji bharti puri na hone lek,negative
19204,maiin pigaal gaya sweet celeb frndz dil khush kitaa jay dil sa dua follow http co,neutral
24716,rt khushi bukhari jin imam parchi lgta babar selfish lgta imad worth smjh nai ati amir team mn kiun wapa aia nai pt,positive
44063,umar nadeemfparacha matlab iss pehl minor man aati thi major haari thi fir kya baat k http co geineujwuw,neutral
19879,rt worldvictorioussaint predict saint rampal ji per prof harar spiritu knowledg great saint wo,neutral
3618,raghunathan ps chota boy india democraci mean right choos http co,neutral
40515,good nyt khudaya gurmeetramrahim ji dhan dhan satguru tera aasra 'm realli veri sri ol mistak plz http co haenjrltap,positive
30161,rt thejianhaotan namastey india love ur post ashish chanchalani pl collab plssssssss,positive
35073,jb ap chor upar chori aarop nahi lagana chahiy sare ghotal tumahr parti kiy http co,negative
32012,rt cledra get one littl fight mom get scare yeah know http co,neutral
8795,rt jin dionysu electrician bhaiya nahi aay toh diwaar pe fit nahi payi http co,neutral
2013,rt vikasbha kmsharma bjp vote muslim mahilaon n purushon diy jinko yojnaon fayda milaya modi,neutral
44224,narendramodi lekin badi dukh baat west bengal mai chang aanewala wo zada nahi hobe wal http co lcqnvtgcda,negative
25834,rt im listen thi song thi help move hast hast katt jay chutiy zindagi yuhi chalti rahe khushi,neutral
13834,mamataoffici jai shree ram jai shree balaji jai shree gurudev bhagwan jagatguru rambhdracharya durgaram http co,neutral
10874,msisodia sir fayda nahi itna load lene desh usi chunega hindu muslim pakistan bat karega http co,negative
20514,acharyapramodk dp wala dheela bistar garam krta goro kaa deshdrohi hindu k nam pr,negative
26411,rt hulkabhi heartiest congratul best hon prime minist narendramodi amaz victori may god give,positive
2163,en dono congress mai lai aao yadavakhilesh rahulgandhi priyankagandhi kuach kare kaam tu congress http co,neutral
15509,shab e qadr mubarak duaon yad rakhiy ga agar ghalti dil dukhaya http co,positive
24243,hardeepspuri sir congratul new ministri offload frm pm air india flight airpo http co,positive
5134,rt possibl situatiin dkhne baad nd saari logic chz result jaannn baad aisa hona chahiy n,neutral
22268,rt yadavdimpl yadavakhilesh evm jb tk h bjp haran wala nhi h,negative
13751,rt gurmeetramrahim good morn papa ji bless sewa simran parmarth contentwithonesaysstramrahim http,positive
25812,forb india juniorbachchan jaipurpanth prokabaddi starsportsindia itsmerajiv congrat sirje love http co,positive
32778,zeenewshindi languag problem player samz dijiy jyada de diya,neutral
24371,opindia great work http co voepvccglq,neutral
19361,swasan aakruti also watch inkaar 'm sure guy gon na love http co,positive
17323,kuy look like ex hahahha asar http co,neutral
35709,monirul islam parti bahar nikalo warna bjp west bengal bagawat jaiga http co,neutral
28619,miss queen lili much hope pray fine feel love love leo http co vnqlhvvkhz,neutral
38495,uh oldi goldi frnd uh gem life hmesha khush raho cutest loyal person ever hmne kaf http co,positive
37561,guy tweet someon suggest good fiction book googl karna sale chutiy hoshiyari kahi au http co,neutral
24417,holybil abey ooo chootiay aulaad bakwa nhi dafaaa hojaaa mulk sey mulk mejn rehni k laiq nhi http co,negative
36625,bprerna behen laudi din bhar masjido loudspeak gaand phaad k halla kart tere orgasm http co midmmzyika,negative
26835,narendramodi bharat desh pradhanmantri koti koti naman chahta hoon bharatiya janata parti karya http co,positive
9188,rt akashvaniair didyouknow veteran actor sunildutt hold entri guin book world record film yaadein ca,positive
36428,ask allah guid futur endeavour may alway make thing easi love fii sa http co,positive
4310,happi pa sya non hope wo n't regret give chanc last marupok kasi kaya may http co eyyrtyenaz,positive
14262,agr aj maryamnsharif izzat janaza nikal raha pori pakistan intern bhe tu uss wajah yeh begai http co,negative
17213,gyanjarahatk bhai pahel ministri gyan jara hatk mantri kya aapako ministri pakistan lo chahiy,neutral
8341,pakistan nhi hindustan didi bhaut chl chuki nhi choulb thik agar mai http co,neutral
23172,dunyanew ptioffici pmln org mediacellppp imrankhanpti haiiii aik dunya b hy wahan kaisi jawab g http co,neutral
9145,lanat per mitoo gay tuharay aba pakistan mitanay key liay nahi ban http co pjogvcaaem,negative
45031,rt h hazra kat selfish like kaam banta bhaad jay janta salman khan know aastin saan,negative
31006,ekabhijeet right salman khan chutiya saala,negative
19450,rssurjewala hariyana sarkar naukariya chhin vyast janta hariyana congress jyada site kyo http co,negative
15048,gulpanag reallyswara prakashraaj log desh todn jatiyo bantn secular k naam http co,positive
1933,msaleemkhanwazi pain yako mar jao api lar lar wo kuti bachi hamr dushman tu chata k larn api http co,negative
2627,raye ahmd modi jihadi like u mujh sikhayeg log bhakt nahi rahe modi support ji http co,negative
9359,coin pair denteth run coupl minut dent go might good veri short term invest,neutral
14368,shaheer shaba khair superman sweet dream shaheer jiii,positive
2473,narendramodi congratul dear pm modi ji request h iss baar hamar desh popul pr rok lagai j http co qdjgmfosss,positive
17524,rt shahid siddiqui hindustan hamar baap daadi rahega ji dum hame nikaal dekh le proud indian bor,positive
6945,rt notori heart bharat wait end day believ thi best till date might surpass bajrangi movi w,positive
44841,sakshijoshii vinod bansal syedzafarbjp kiyu media bhagwan brand bana kr rakh diya,negative
43573,nsdeshbhakt om sarita lekin india 's better futur everyon reson frequenc http co dpjdsinbmb,positive
4580,mujhykya domin accid dislik cuz love surnam bachpan sy,negative
5856,hit whenev feel like buddi bhai scene apn,neutral
35572,republ acchha nahin bol sakt lekin zara sochi kya hogi ghatna ghati women may alwa http co smmxpcamxc,neutral
27190,tomarrawat ashokepandit tera baap fauth hua toh mai kyu dukhi,negative
13359,late loos lot shit haha still thi one nigga say ok kinda,neutral
11894,anwarlodhi yeh tabbarh ns nelson mandela sabit karega ns toh nelson kutt bakiyat barab na http co,neutral
39270,btw crush nahi likn han pehli friend twitter pe kainathjadoon,neutral
44521,kisn afwah failayi h comput baba modi k silent support digvijaya k p http co,neutral
16798,wish veri happi birthday karan joharsir jeo hajaro sal,positive
32953,thx everi singl memer make day u guy r amaz jcb jindabaad jcbkikudhayi jcbkikhudaai http co,neutral
19596,rt yaha paani nahi bc ansu alien swineri,negative
12359,binakahelunga nirmalog bulla bhaiya babaji bolo unblock kare pleas http co qywbdhxhnw,neutral
14953,kanhaiyakumar sun saal thapd sula dunga rajneeti mat kr baap aulad faridab http co,negative
37906,imrankhanpti janab kahan naya pakistan wesi rishwat chalti jesay pehlay chalti thi chang nhi poli http co,positive
40954,rt cyalayia anybodi els love vada,neutral
21178,sambitswaraj sir bjp agl cm baneg advanc congratul sir ise bar aapn sbhi http co,positive
2141,sanyam sharma rofl chai iaf,neutral
26371,rubikaliyaquat incindia haramkhor aapn jawab diya wo pure din sochega galti nhi madersa cha http co,negative
39002,arrpaak pshakhasraw sali qsa akait danai gw khwardna except thi one thi one noth truth,neutral
14145,rt shazieadhiambo follow retweet follow back offer match pay win ksh odd ring interest text v,neutral
33626,narendramodi modi ji congrat kaa modi ji msg pdhte toh mai bhot jaruri baat bs baat bolna chahati http co,positive
22758,reallyswara swara ji actor hone naat bada samman karta hun baat puchn liy utsuk hun http co,positive
9586,rt guttar k dhakuno key chore say shru kiya hua busi arz pak lootnay tuk pohncha kitnay bank fail huay log medici,neutral
14513,abhi chanc best player england ajinkya rahan yuvraj ajinkya k pass achi bat field format http co,positive
28796,akhileshpsingh kyo bhai dukhi kyon kya iss baat dukh nahi congress parti samadhi pe modijin pu http co,neutral
32956,ravishtweet delhi bahar hoon lekin bharat hoon r aapka bahut follow hoon aapka prime time bahut dekhta http co,neutral
28296,rt mlb see rock oakley prizm lens like rt chanc win pair offici rule http co,positive
37484,zmilap missionmang bi aa rhi h chacha khiladi bhul gye,neutral
28510,rt mxrvnda nerdi ass would love thi shit http co,positive
7870,lambaalka yehi toh rahul gandhi samjha rahe year highunemploy aaj peopl india cant u http co,neutral
13654,kpyadavbjp smritiirani gandhi 's congress hinsa per bhasan deta karta nahi http co,negative
42073,saudi arabia wale america talw chaatt wo kabhi palestinian help nahin karega,negative
25363,number likha manufactur band karo seedh jaaeng http co,neutral
23944,rt slacktivistor itsunclestephen leendharm god whi stumbl thi handl oh god steveolosho unku god bless,neutral
20105,dr fizakhan bhanda tera phuta h indian media kitna aazad u onli beg khatam jayeng rupe vo soch kiss mangna h,neutral
20820,deepstateexpos fake video share bhadv feku,negative
38695,external forc rachitseth rssurjewala whi alway see poonawala brother debat bhakt channel wo bh http co tuefjnazli,neutral
32359,mlkhattar sir congratul bjp sir hum comput lab attend hme januari bad vibhag salari nh http co,neutral
14585,schaudharyinc rahulgandhi incuttarpradesh indiatoday incindia indiatvnew incmp priyankagandhi http co yuqgegwala,neutral
1816,rt callmemeeru meri life mae aik ap zoyememon apa brday din ais hae js muja bht intazar ha bcz,positive
39452,muhammmadalim barai sarita madihaashakil kyu teri ammi halaala krwana tune bsdk behen http co,negative
8318,gurmeetramrahim guru paa plz alway without noth pita g love u sohn rabb g http co,positive
21625,tarekfatah kanjar olaad tere pa kaam nh nai wqhn beth k yahn bten krta kurta pehnay p http co,negative
16170,supersaf absolut lag stutter exyno note everyth run realli great,positive
17314,swmmi ji congress sarkar vaha nahi de rahe http co,negative
39634,rt tweetingdust anupampkh humain unki bilkul fikr nahi saar lutyen media wale lage hue unh samjhan suggest bh,neutral
25037,good kanchan sharma miln jaaog bhaijaan http co hfprjeijdf,positive
16599,abhisar sharma tero gali sunn shok lagta ispar video banan bhikhari sale http co,negative
9733,agre krta hu lkn pe pakistan masla nhi log qanoon bnate r tort wo begherat hein,neutral
14611,rt astitvam thank ton sir vishweshwarbhat alway undi strength ani new idea http co,positive
21914,noor apki profil eik achi baat yeh hy hr achi chez dekhni mil jati hy allah apku hamesha hmasha khush rakhi,positive
25979,tajinderbagga sherryontopp sb sale dogl h sherryontopp jais logo bharat bhaga dena chhiy,negative
18381,time fav actor padmashre paresh rawal ji janamdin subhkamnay babu bhaii god bless u http co,positive
6820,toh kya bjp vote na dene electr aa jayega bewakuf insan iss pahel bjp http co uhyeyncpak,negative
42398,yaar wo haar jaien tou hum ooper chalay jaein gy thi bounc back thi retali brother hum http co,neutral
28521,heartiest wish hamr sabk pyar amitshah ji new role home minist india http co zndyxamggz,positive
14389,gurmeetramrahim gd nyt papa ji plz bless us come dream forgiv pure pariwar vishwa bnay rkhna http co,positive
35717,rt rupagulab whi mamata react jai shri ram slogan must respond jai gandhiji jai nehru,positive
39472,aajtak sardanarohit kash gods nehru jinnah baki bhrast congressi maar diya hita aaj desh tukd http co hbaazfkbdk,negative
31028,rt jodistamaria lord need teach love good job plant seed love heart,neutral
